park_name,park_type,borough,month,raw_visitor_counts_2019,TAVG_2019,raw_visitor_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
St. Albans Park,Community Park,Queens,5,516.0,16.315384615384616,289.0,15.078571428571427,-0.019776693678338,505.7952260619776,-42.86225232885306
Sunset Park,Community Park,Brooklyn,5,102.0,16.315384615384616,57.0,15.078571428571427,-0.019776693678338,99.98277724480953,-42.99018133849739
Thomas Jefferson Park,Community Park,Upper Manhattan,5,1370.0,16.315384615384616,618.0,15.078571428571427,-0.019776693678338,1342.905929660677,-53.98039532403025
Tudor Park,Community Park,Queens,5,912.0,16.315384615384616,387.0,15.078571428571427,-0.019776693678338,893.9636553653557,-56.70964947206537
Wagner Houses Pool,Community Park,Upper Manhattan,5,318.0,16.315384615384616,96.0,15.078571428571427,-0.019776693678338,311.7110114102885,-69.20224294751
Wolfes Pond Park,Community Park,Staten Island,5,1915.0,16.315384615384616,2010.0,15.078571428571427,-0.019776693678338,1877.1276316059827,7.078494086219266
Abraham Lincoln Playground,Community Park,Upper Manhattan,6,684.0,21.67692307692308,380.0,22.442857142857143,-0.0032542003525792,681.7741269588357,-44.26306529186554
Alfred E. Smith Playground,Community Park,Lower Manhattan,6,257.0,21.67692307692308,102.0,22.442857142857143,-0.0032542003525792,256.16367050938715,-60.181707344694615
Asphalt Green,Community Park,Upper Manhattan,6,1629.0,21.67692307692308,415.0,22.442857142857143,-0.0032542003525792,1623.6989076256484,-74.44107413936376
Asser Levy Park,Community Park,Brooklyn,6,9628.0,21.67692307692308,1327.0,22.442857142857143,-0.0032542003525792,9596.668559005366,-86.17228476902264
Astoria Park,Community Park,Queens,6,3916.0,21.67692307692308,2184.0,22.442857142857143,-0.0032542003525792,3903.2565514193,-44.046721725071976
Baisley Pond Park,Community Park,Queens,6,290.0,21.67692307692308,262.0,22.442857142857143,-0.0032542003525792,289.056281897752,-9.360212384978588
Battery Park City,Community Park,Lower Manhattan,6,4027.0,21.67692307692308,1114.0,22.442857142857143,-0.0032542003525792,4013.8953351801633,-72.24641135417154
Bayswater Park,Community Park,Queens,6,729.0,21.67692307692308,372.0,22.442857142857143,-0.0032542003525792,726.6276879429697,-48.80459330512095
Betsy Head Park,Community Park,Brooklyn,6,979.0,21.67692307692308,459.0,22.442857142857143,-0.0032542003525792,975.8141378548248,-52.9623539776704
Big Bush Park,Community Park,Queens,6,627.0,21.67692307692308,355.0,22.442857142857143,-0.0032542003525792,624.9596163789328,-43.19632969936536
Bloomingdale Park,Community Park,Staten Island,6,2564.0,21.67692307692308,1933.0,22.442857142857143,-0.0032542003525792,2555.656230295987,-24.36384921081006
Brooklyn Bridge Park,Community Park,Brooklyn,6,4841.0,21.67692307692308,1150.0,22.442857142857143,-0.0032542003525792,4825.246416093164,-76.1670202755963
Brooklyn Bridge Park,Community Park,Upper Manhattan,6,3728.0,21.67692307692308,1394.0,22.442857142857143,-0.0032542003525792,3715.868341085584,-62.48521551243268
Brookville Park,Community Park,Queens,6,2456.0,21.67692307692308,2904.0,22.442857142857143,-0.0032542003525792,2448.0076839340654,18.62707862636824
Bushwick Playground,Community Park,Brooklyn,6,2738.0,21.67692307692308,1059.0,22.442857142857143,-0.0032542003525792,2729.089999434638,-61.19585648625059
Callahan-Kelly Playground,Community Park,Brooklyn,6,6850.0,21.67692307692308,2298.0,22.442857142857143,-0.0032542003525792,6827.708727584832,-66.34302821507629
Cambria Playground,Community Park,Queens,6,425.0,21.67692307692308,167.0,22.442857142857143,-0.0032542003525792,423.6169648501538,-60.57759394525832
Canarsie Park,Community Park,Brooklyn,6,3249.0,21.67692307692308,2491.0,22.442857142857143,-0.0032542003525792,3238.42710305447,-23.07994218395406
Clove Lakes Park,Community Park,Staten Island,6,698.0,21.67692307692308,634.0,22.442857142857143,-0.0032542003525792,695.7285681538997,-8.872507322459832
Commodore Barry Park,Community Park,Brooklyn,6,1185.0,21.67692307692308,767.0,22.442857142857143,-0.0032542003525792,1181.1437725821936,-35.06294341092791
Damrosch Park,Community Park,Lower Manhattan,6,1209.0,21.67692307692308,391.0,22.442857142857143,-0.0032542003525792,1205.0656717737315,-67.55363552722496
Detective Keith L Williams Park,Community Park,Queens,6,888.0,21.67692307692308,512.0,22.442857142857143,-0.0032542003525792,885.1102700869096,-42.154100194801
Dugan Playground,Community Park,Staten Island,6,368.0,21.67692307692308,316.0,22.442857142857143,-0.0032542003525792,366.8024542702509,-13.85008570112262
East River Park,Community Park,Lower Manhattan,6,1253.0,21.67692307692308,844.0,22.442857142857143,-0.0032542003525792,1248.922486958218,-32.42174684070401
Elmhurst Park,Community Park,Queens,6,968.0,21.67692307692308,730.0,22.442857142857143,-0.0032542003525792,964.8499340587032,-24.340565902387738
Faber Pool and Park,Community Park,Staten Island,6,338.0,21.67692307692308,191.0,22.442857142857143,-0.0032542003525792,336.9000802808282,-43.306632684447855
Fort Greene Park,Community Park,Brooklyn,6,1882.0,21.67692307692308,1312.0,22.442857142857143,-0.0032542003525792,1875.8755949364456,-30.059327839144355
Fort Tryon Park,Community Park,Upper Manhattan,6,3998.0,21.67692307692308,1590.0,22.442857142857143,-0.0032542003525792,3984.989706990388,-60.10027335300631
Fort Washington Park,Community Park,Upper Manhattan,6,743.0,21.67692307692308,621.0,22.442857142857143,-0.0032542003525792,740.5821291380336,-16.147044930346304
Frank Principe Park,Community Park,Queens,6,817.0,21.67692307692308,588.0,22.442857142857143,-0.0032542003525792,814.3413183119427,-27.79440428997612
Franz Sigel Park,Community Park,Bronx,6,813.0,21.67692307692308,506.0,22.442857142857143,-0.0032542003525792,810.354335113353,-37.5581794192265
Friends Field,Community Park,Brooklyn,6,335.0,21.67692307692308,230.0,22.442857142857143,-0.0032542003525792,333.90984288188594,-31.1191314353204
Hamilton Fish Park,Community Park,Lower Manhattan,6,914.0,21.67692307692308,379.0,22.442857142857143,-0.0032542003525792,911.0256608777426,-58.39853735460686
Harvey Park,Community Park,Queens,6,465.0,21.67692307692308,300.0,22.442857142857143,-0.0032542003525792,463.4867968360506,-35.27323711313418
Herbert Von King Park,Community Park,Brooklyn,6,1005.0,21.67692307692308,761.0,22.442857142857143,-0.0032542003525792,1001.729528645658,-24.031389887360625
Highbridge Park,Community Park,Upper Manhattan,6,4959.0,21.67692307692308,2375.0,22.442857142857143,-0.0032542003525792,4942.862420451559,-51.950918355056494
Highland Park,Community Park,Queens,6,178.0,21.67692307692308,164.0,22.442857142857143,-0.0032542003525792,177.42075233724088,-7.564364461565779
Isham Park,Community Park,Upper Manhattan,6,1250.0,21.67692307692308,928.0,22.442857142857143,-0.0032542003525792,1245.932249559276,-25.51761941082577
Jacob Joffe Fields,Community Park,Brooklyn,6,405.0,21.67692307692308,280.0,22.442857142857143,-0.0032542003525792,403.6820488572054,-30.638481252099343
John Jay Park,Community Park,Lower Manhattan,6,1110.0,21.67692307692308,558.0,22.442857142857143,-0.0032542003525792,1106.387837608637,-49.56560610734212
Joyce Kilmer Park,Community Park,Bronx,6,1901.0,21.67692307692308,1087.0,22.442857142857143,-0.0032542003525792,1894.8137651297468,-42.632884560791226
Judge Moses Weinstein Playground,Community Park,Queens,6,638.0,21.67692307692308,254.0,22.442857142857143,-0.0032542003525792,635.9238201750544,-60.05810885805788
Juniper Valley Park,Community Park,Queens,6,3043.0,21.67692307692308,3179.0,22.442857142857143,-0.0032542003525792,3033.097468327101,4.810347613173512
Kaiser Park,Community Park,Brooklyn,6,1029.0,21.67692307692308,699.0,22.442857142857143,-0.0032542003525792,1025.651427837196,-31.848191205272336
Kissena Park,Community Park,Queens,6,1958.0,21.67692307692308,1765.0,22.442857142857143,-0.0032542003525792,1951.6282757096496,-9.5626958285275
Kissena Park Golf Course,Community Park,Queens,6,328.0,21.67692307692308,215.0,22.442857142857143,-0.0032542003525792,326.932622284354,-34.23721423156088
Lincoln Terrace / Arthur S. Somers Park,Community Park,Brooklyn,6,1913.0,21.67692307692308,1184.0,22.442857142857143,-0.0032542003525792,1906.774714725516,-37.90561670152841
Lindower Park,Community Park,Brooklyn,6,930.0,21.67692307692308,534.0,22.442857142857143,-0.0032542003525792,926.9735936721012,-42.39318103068943
Loreto Playground,Community Park,Bronx,6,311.0,21.67692307692308,156.0,22.442857142857143,-0.0032542003525792,309.98794369034783,-49.675462167060594
Macombs Dam Park,Community Park,Bronx,6,25779.0,21.67692307692308,2692.0,22.442857142857143,-0.0032542003525792,25695.109969110857,-89.52329838931936
Mafera Park,Community Park,Queens,6,505.0,21.67692307692308,350.0,22.442857142857143,-0.0032542003525792,503.3566288219475,-30.466794324505532
Manhattan Beach Park,Community Park,Brooklyn,6,2890.0,21.67692307692308,2476.0,22.442857142857143,-0.0032542003525792,2880.595360981046,-14.04554650269424
Marcus Garvey Park,Community Park,Upper Manhattan,6,1286.0,21.67692307692308,644.0,22.442857142857143,-0.0032542003525792,1281.815098346583,-49.75874439061472
Marcy Playground,Community Park,Brooklyn,6,634.0,21.67692307692308,345.0,22.442857142857143,-0.0032542003525792,631.9368369764647,-45.40593619282098
Marine Park,Community Park,Brooklyn,6,6140.0,21.67692307692308,4950.0,22.442857142857143,-0.0032542003525792,6120.019209835164,-19.117900936567107
McCarren Park,Community Park,Brooklyn,6,1821.0,21.67692307692308,1324.0,22.442857142857143,-0.0032542003525792,1815.0741011579528,-27.055319716405258
Morningside Park,Community Park,Upper Manhattan,6,2112.0,21.67692307692308,995.0,22.442857142857143,-0.0032542003525792,2105.127128855353,-52.73444599324394
Nautilus Playground,Community Park,Queens,6,687.0,21.67692307692308,219.0,22.442857142857143,-0.0032542003525792,684.764364357778,-68.01819554301804
Paerdegat Park,Community Park,Brooklyn,6,744.0,21.67692307692308,468.0,22.442857142857143,-0.0032542003525792,741.578874937681,-36.89140618530583
"Phil ""Scooter"" Rizzuto Park",Community Park,Queens,6,1438.0,21.67692307692308,1274.0,22.442857142857143,-0.0032542003525792,1433.320459892991,-11.115480756123834
Police Officer Edward Byrne Park,Community Park,Queens,6,1624.0,21.67692307692308,656.0,22.442857142857143,-0.0032542003525792,1618.7151786274112,-59.47403170975052
Queensbridge Park,Community Park,Queens,6,1730.0,21.67692307692308,1037.0,22.442857142857143,-0.0032542003525792,1724.3702333900378,-39.86210270161632
Riverside Park,Community Park,Lower Manhattan,6,1923.0,21.67692307692308,780.0,22.442857142857143,-0.0032542003525792,1916.74217272199,-59.30595094632305
Riverside Park,Community Park,Upper Manhattan,6,10547.0,21.67692307692308,4978.0,22.442857142857143,-0.0032542003525792,10512.677948881346,-52.64765053960672
Rockaway Community Park,Community Park,Queens,6,571.0,21.67692307692308,443.0,22.442857142857143,-0.0032542003525792,569.1418515986772,-22.16351709935829
Seton Park,Community Park,Bronx,6,147.0,21.67692307692308,127.0,22.442857142857143,-0.0032542003525792,146.52163254817086,-13.323379086533771
Sheltering Arms Playground,Community Park,Upper Manhattan,6,293.0,21.67692307692308,101.0,22.442857142857143,-0.0032542003525792,292.04651929669427,-65.41646849850224
Spring Creek Park,Community Park,Brooklyn,6,1064.0,21.67692307692308,931.0,22.442857142857143,-0.0032542003525792,1060.5375308248556,-12.214327834688229
St. Albans Park,Community Park,Queens,6,629.0,21.67692307692308,385.0,22.442857142857143,-0.0032542003525792,626.9531079782276,-38.59189864429702
Steeplechase Park,Community Park,Brooklyn,6,1004.0,21.67692307692308,254.0,22.442857142857143,-0.0032542003525792,1000.7327828460104,-74.61859905522005
Sunset Park,Community Park,Brooklyn,6,218.0,21.67692307692308,75.0,22.442857142857143,-0.0032542003525792,217.2905843231377,-65.48400832294426
Thomas Jefferson Park,Community Park,Upper Manhattan,6,1450.0,21.67692307692308,812.0,22.442857142857143,-0.0032542003525792,1445.28140948876,-43.81716981420048
Tudor Park,Community Park,Queens,6,949.0,21.67692307692308,569.0,22.442857142857143,-0.0032542003525792,945.9117638654022,-39.84639775756448
Wagner Houses Pool,Community Park,Upper Manhattan,6,336.0,21.67692307692308,159.0,22.442857142857143,-0.0032542003525792,334.9065886815334,-52.52407525753547
Abraham Lincoln Playground,Community Park,Upper Manhattan,7,644.0,26.1,350.0,26.514285714285712,-0.0094367844204483,637.9227108332312,-45.1344192554545
Alfred E. Smith Playground,Community Park,Lower Manhattan,7,307.0,26.1,86.0,26.514285714285712,-0.0094367844204483,304.1029071829224,-71.7200993582512
Asphalt Green,Community Park,Upper Manhattan,7,1024.0,26.1,591.0,26.514285714285712,-0.0094367844204483,1014.3367327534608,-41.73532507339008
Asser Levy Park,Community Park,Brooklyn,7,12721.0,26.1,1898.0,26.514285714285712,-0.0094367844204483,12600.954665387477,-84.93764916706303
Baisley Pond Park,Community Park,Queens,7,237.0,26.1,252.0,26.514285714285712,-0.0094367844204483,234.7634820923537,7.34207797312598
Battery Park City,Community Park,Lower Manhattan,7,3732.0,26.1,1341.0,26.514285714285712,-0.0094367844204483,3696.781920542887,-63.72520671159664
Bayswater Park,Community Park,Queens,7,642.0,26.1,448.0,26.514285714285712,-0.0094367844204483,635.9415844020722,-29.55327800725273
Betsy Head Park,Community Park,Brooklyn,7,1054.0,26.1,405.0,26.514285714285712,-0.0094367844204483,1044.0536292208474,-61.20888921173121
Bloomingdale Park,Community Park,Staten Island,7,4780.0,26.1,2811.0,26.514285714285712,-0.0094367844204483,4734.892170470257,-40.63222775101088
Brooklyn Bridge Park,Community Park,Brooklyn,7,5017.0,26.1,1366.0,26.514285714285712,-0.0094367844204483,4969.65565256261,-72.51318611389866
Brooklyn Bridge Park,Community Park,Upper Manhattan,7,3679.0,26.1,1695.0,26.514285714285712,-0.0094367844204483,3644.2820701171695,-53.48878140090011
Brookville Park,Community Park,Queens,7,3177.0,26.1,3877.0,26.514285714285712,-0.0094367844204483,3147.019335896236,23.195938320978705
Bushwick Playground,Community Park,Brooklyn,7,2337.0,26.1,939.0,26.514285714285712,-0.0094367844204483,2314.946234809412,-59.43750287240225
Callahan-Kelly Playground,Community Park,Brooklyn,7,6776.0,26.1,2419.0,26.514285714285712,-0.0094367844204483,6712.0563487670415,-63.96037407456578
Cambria Playground,Community Park,Queens,7,451.0,26.1,287.0,26.514285714285712,-0.0094367844204483,446.7440102263778,-35.757392728204906
Canarsie Park,Community Park,Brooklyn,7,3922.0,26.1,2526.0,26.514285714285712,-0.0094367844204483,3884.988931503002,-34.980509737958094
Clove Lakes Park,Community Park,Staten Island,7,608.0,26.1,275.0,26.514285714285712,-0.0094367844204483,602.2624350723673,-54.338842340888114
Commodore Barry Park,Community Park,Brooklyn,7,1964.0,26.1,690.0,26.514285714285712,-0.0094367844204483,1945.4661553982396,-64.53292193825104
Crocheron Park,Community Park,Queens,7,576.0,26.1,649.0,26.514285714285712,-0.0094367844204483,570.5644121738218,13.74701719080981
Damrosch Park,Community Park,Lower Manhattan,7,1126.0,26.1,184.0,26.514285714285712,-0.0094367844204483,1115.3741807425752,-83.50329394593842
Detective Keith L Williams Park,Community Park,Queens,7,1018.0,26.1,576.0,26.514285714285712,-0.0094367844204483,1008.3933534599836,-42.8794331077612
Dugan Playground,Community Park,Staten Island,7,325.0,26.1,367.0,26.514285714285712,-0.0094367844204483,321.93304506335426,13.99885958515904
East River Park,Community Park,Lower Manhattan,7,1271.0,26.1,1508.0,26.514285714285712,-0.0094367844204483,1259.0058470016102,19.777045006691807
Elmhurst Park,Community Park,Queens,7,741.0,26.1,688.0,26.514285714285712,-0.0094367844204483,734.0073427444478,-6.267967643542459
Faber Pool and Park,Community Park,Staten Island,7,347.0,26.1,207.0,26.514285714285712,-0.0094367844204483,343.72543580610443,-39.777514714747866
Fort Greene Park,Community Park,Brooklyn,7,2410.0,26.1,1025.0,26.514285714285712,-0.0094367844204483,2387.2573495467195,-57.06369905219385
Fort Tryon Park,Community Park,Upper Manhattan,7,3583.0,26.1,1352.0,26.514285714285712,-0.0094367844204483,3549.188001421533,-61.90677981953922
Fort Washington Park,Community Park,Upper Manhattan,7,815.0,26.1,727.0,26.514285714285712,-0.0094367844204483,807.3090206973346,-9.94774226949249
Frank Principe Park,Community Park,Queens,7,725.0,26.1,709.0,26.514285714285712,-0.0094367844204483,718.1583312951749,-1.2752523915802996
Franz Sigel Park,Community Park,Bronx,7,773.0,26.1,496.0,26.514285714285712,-0.0094367844204483,765.7053656429935,-35.22312598874256
Friends Field,Community Park,Brooklyn,7,252.0,26.1,201.0,26.514285714285712,-0.0094367844204483,249.62193032604705,-19.478228640624177
Hamilton Fish Park,Community Park,Lower Manhattan,7,1023.0,26.1,385.0,26.514285714285712,-0.0094367844204483,1013.3461695378812,-62.00706021560505
Harvey Park,Community Park,Queens,7,401.0,26.1,297.0,26.514285714285712,-0.0094367844204483,397.2158494474002,-25.229569662645325
