park_name,park_type,borough,month,raw_visit_counts_2019,TAVG_2019,raw_visit_counts_2020,TAVG_2020,visits_adj_rate,visits_base_adjtd,visit_change_rate
Betsy Head Park,Community Park,Brooklyn,9,2592.0,20.55,1042.0,19.82857142857143,0.0016741593813777,2596.3394211165314,-59.86657247025515
Bloomingdale Park,Community Park,Staten Island,9,10986.0,20.55,5673.0,19.82857142857143,0.0016741593813777,11004.392314963818,-48.44785756787468
Brooklyn Bridge Park,Community Park,Brooklyn,9,6272.0,20.55,2142.0,19.82857142857143,0.0016741593813777,6282.500327640002,-65.90529425718893
Brooklyn Bridge Park,Community Park,Upper Manhattan,9,3282.0,20.55,3310.0,19.82857142857143,0.0016741593813777,3287.494591089682,0.6845763023098412
Bushwick Playground,Community Park,Brooklyn,9,6116.0,20.55,3170.0,19.82857142857143,0.0016741593813777,6126.239158776507,-48.255366500691885
Callahan-Kelly Playground,Community Park,Brooklyn,9,14026.0,20.55,4344.0,19.82857142857143,0.0016741593813777,14049.481759483206,-69.08071006200738
Cambria Playground,Community Park,Queens,9,751.0,20.55,893.0,19.82857142857143,0.0016741593813777,752.2572936954148,18.70938407432328
Canarsie Park,Community Park,Brooklyn,9,5652.0,20.55,4212.0,19.82857142857143,0.0016741593813777,5661.462348823548,-25.60226067960597
Clove Lakes Park,Community Park,Staten Island,9,1301.0,20.55,1115.0,19.82857142857143,0.0016741593813777,1303.1780813551725,-14.439936033875467
Crocheron Park,Community Park,Queens,9,1103.0,20.55,1261.0,19.82857142857143,0.0016741593813777,1104.8465977976598,14.133491700441288
Damrosch Park,Community Park,Lower Manhattan,9,1843.0,20.55,917.0,19.82857142857143,0.0016741593813777,1846.0854757398797,-50.32732709017809
Detective Keith L Williams Park,Community Park,Queens,9,2168.0,20.55,1253.0,19.82857142857143,0.0016741593813777,2171.629577538827,-42.301393710981664
Dugan Playground,Community Park,Staten Island,9,1075.0,20.55,655.0,19.82857142857143,0.0016741593813777,1076.799721334981,-39.17160387189249
East River Park,Community Park,Lower Manhattan,9,3572.0,20.55,1742.0,19.82857142857143,0.0016741593813777,3577.980097310281,-51.31331218668503
Elmhurst Park,Community Park,Queens,9,1829.0,20.55,1401.0,19.82857142857143,0.0016741593813777,1832.06203750854,-23.528790438491395
Faber Pool and Park,Community Park,Staten Island,9,675.0,20.55,349.0,19.82857142857143,0.0016741593813777,676.13005758243,-48.38271186347134
Fort Greene Park,Community Park,Brooklyn,9,3229.0,20.55,790.0,19.82857142857143,0.0016741593813777,3234.405860642469,-75.57511227601233
Fort Tryon Park,Community Park,Upper Manhattan,9,6983.0,20.55,2663.0,19.82857142857143,0.0016741593813777,6994.690654960162,-61.92826628992405
Fort Washington Park,Community Park,Upper Manhattan,9,1437.0,20.55,1040.0,19.82857142857143,0.0016741593813777,1439.40576703104,-27.74796212292979
Frank Principe Park,Community Park,Queens,9,1458.0,20.55,1538.0,19.82857142857143,0.0016741593813777,1460.440924378049,5.3106616178248185
Franz Sigel Park,Community Park,Bronx,9,2148.0,20.55,1181.0,19.82857142857143,0.0016741593813777,2151.5960943512,-45.1105157189773
Friends Field,Community Park,Brooklyn,9,1006.0,20.55,621.0,19.82857142857143,0.0016741593813777,1007.684204337666,-38.37355023261748
Hamilton Fish Park,Community Park,Lower Manhattan,9,2884.0,20.55,568.0,19.82857142857143,0.0016741593813777,2888.828275655894,-80.33804900116334
Harvey Park,Community Park,Queens,9,945.0,20.55,676.0,19.82857142857143,0.0016741593813777,946.582080615402,-28.585168276108536
Herbert Von King Park,Community Park,Brooklyn,9,1742.0,20.55,1165.0,19.82857142857143,0.0016741593813777,1744.9163856423602,-33.23462318389968
Highbridge Park,Community Park,Upper Manhattan,9,10106.0,20.55,8728.0,19.82857142857143,0.0016741593813777,10122.919054708203,-13.779810419993648
Highland Park,Community Park,Queens,9,301.0,20.55,160.0,19.82857142857143,0.0016741593813777,301.5039219737947,-46.93269694385388
Isham Park,Community Park,Upper Manhattan,9,2322.0,20.55,1760.0,19.82857142857143,0.0016741593813777,2325.887398083559,-24.329956753273112
Jacob Joffe Fields,Community Park,Brooklyn,9,962.0,20.55,724.0,19.82857142857143,0.0016741593813777,963.6105413248856,-24.86591117978438
John Jay Park,Community Park,Lower Manhattan,9,3058.0,20.55,1416.0,19.82857142857143,0.0016741593813777,3063.119579388253,-53.77261764352033
Joyce Kilmer Park,Community Park,Bronx,9,3613.0,20.55,1957.0,19.82857142857143,0.0016741593813777,3619.048737844918,-45.925016716813815
Judge Moses Weinstein Playground,Community Park,Queens,9,1072.0,20.55,644.0,19.82857142857143,0.0016741593813777,1073.794698856837,-40.02577953815537
Juniper Valley Park,Community Park,Queens,9,20558.0,20.55,9746.0,19.82857142857143,0.0016741593813777,20592.417368562365,-52.67189943965085
Kaiser Park,Community Park,Brooklyn,9,2715.0,20.55,1985.0,19.82857142857143,0.0016741593813777,2719.5453427204407,-27.009858272326262
Kissena Corridor Park,Community Park,Queens,9,9050.0,20.55,11955.0,19.82857142857143,0.0016741593813777,9065.15114240147,31.8786616152654
Kissena Park,Community Park,Queens,9,4424.0,20.55,4149.0,19.82857142857143,0.0016741593813777,4431.406481103216,-6.372840819443619
Kissena Park Golf Course,Community Park,Queens,9,804.0,20.55,492.0,19.82857142857143,0.0016741593813777,805.3460241426278,-38.90824747986014
Lincoln Terrace / Arthur S. Somers Park,Community Park,Brooklyn,9,4523.0,20.55,2051.0,19.82857142857143,0.0016741593813777,4530.572222881972,-54.7297802771738
Lindower Park,Community Park,Brooklyn,9,2169.0,20.55,1600.0,19.82857142857143,0.0016741593813777,2172.6312516982084,-26.356578054864062
Loreto Playground,Community Park,Bronx,9,912.0,20.55,588.0,19.82857142857143,0.0016741593813777,913.5268333558166,-35.63407460731092
Macombs Dam Park,Community Park,Bronx,9,25637.0,20.55,4612.0,19.82857142857143,0.0016741593813777,25679.920424060383,-82.04044279016199
Mafera Park,Community Park,Queens,9,1291.0,20.55,992.0,19.82857142857143,0.0016741593813777,1293.1613397613587,-23.28876765036413
Manhattan Beach Park,Community Park,Brooklyn,9,4063.0,20.55,5741.0,19.82857142857143,0.0016741593813777,4069.802109566538,41.06336980132569
Marcus Garvey Park,Community Park,Upper Manhattan,9,2943.0,20.55,728.0,19.82857142857143,0.0016741593813777,2947.927051059395,-75.30468063182299
Marcy Playground,Community Park,Brooklyn,9,1804.0,20.55,852.0,19.82857142857143,0.0016741593813777,1807.0201835240057,-52.850554312102325
Marine Park,Community Park,Brooklyn,9,12791.0,20.55,12145.0,19.82857142857143,0.0016741593813777,12812.414172647204,-5.209121119984122
McCarren Park,Community Park,Brooklyn,9,2890.0,20.55,2167.0,19.82857142857143,0.0016741593813777,2894.838320612182,-25.1426242159964
Morningside Park,Community Park,Upper Manhattan,9,6249.0,20.55,2523.0,19.82857142857143,0.0016741593813777,6259.46182197423,-59.69302039445545
Nautilus Playground,Community Park,Queens,9,960.0,20.55,338.0,19.82857142857143,0.0016741593813777,961.6071930061228,-64.85051251089718
Paerdegat Park,Community Park,Brooklyn,9,1735.0,20.55,955.0,19.82857142857143,0.0016741593813777,1737.9046665266906,-45.04876945243341
"Phil ""Scooter"" Rizzuto Park",Community Park,Queens,9,8628.0,20.55,1939.0,19.82857142857143,0.0016741593813777,8642.444647142527,-77.56421846865868
Police Officer Edward Byrne Park,Community Park,Queens,9,2739.0,20.55,1346.0,19.82857142857143,0.0016741593813777,2743.585522545594,-50.94011143668909
Queensbridge Park,Community Park,Queens,9,5283.0,20.55,2851.0,19.82857142857143,0.0016741593813777,5291.844584011819,-46.1246460522728
Riverside Park,Community Park,Lower Manhattan,9,2387.0,20.55,781.0,19.82857142857143,0.0016741593813777,2390.996218443349,-67.3357910825778
Rockaway Community Park,Community Park,Queens,9,2345.0,20.55,2573.0,19.82857142857143,0.0016741593813777,2348.925903749331,9.53942803785356
Roy Wilkins Recreation Center,Community Park,Queens,9,529.0,20.55,28.0,19.82857142857143,0.0016741593813777,529.8856303127488,-94.71584085353024
Seton Park,Community Park,Bronx,9,197.0,20.55,263.0,19.82857142857143,0.0016741593813777,197.32980939813143,33.27940710132284
Sheltering Arms Playground,Community Park,Upper Manhattan,9,625.0,20.55,241.0,19.82857142857143,0.0016741593813777,626.0463496133611,-61.50444769004104
Spring Creek Park,Community Park,Brooklyn,9,2164.0,20.55,2795.0,19.82857142857143,0.0016741593813777,2167.6228809013014,28.94309359005447
St. Albans Park,Community Park,Queens,9,843.0,20.55,751.0,19.82857142857143,0.0016741593813777,844.4113163585015,-11.062300391867677
Steeplechase Park,Community Park,Brooklyn,9,308.0,20.55,273.0,19.82857142857143,0.0016741593813777,308.5156410894644,-11.511779747713163
The High Line,Community Park,Lower Manhattan,9,2762.0,20.55,196.0,19.82857142857143,0.0016741593813777,2766.6240282113654,-92.91555346872649
Thomas Jefferson Park,Community Park,Upper Manhattan,9,2687.0,20.55,1606.0,19.82857142857143,0.0016741593813777,2691.498466257762,-40.33063662737399
Tudor Park,Community Park,Queens,9,2532.0,20.55,1653.0,19.82857142857143,0.0016741593813777,2536.2389715536488,-34.82475356068653
Abraham Lincoln Playground,Community Park,Upper Manhattan,10,1368.0,14.80714285714286,1332.0,13.985714285714286,-0.012406796062773,1351.0275029861266,-1.408372734387035
Aqueduct Walk,Community Park,Bronx,10,2695.0,14.80714285714286,568.0,13.985714285714286,-0.012406796062773,2661.563684610827,-78.65916178206899
Asphalt Green,Community Park,Upper Manhattan,10,5120.0,14.80714285714286,2155.0,13.985714285714286,-0.012406796062773,5056.477204158602,-57.38139592070816
Asser Levy Park,Community Park,Brooklyn,10,7180.0,14.80714285714286,973.0,13.985714285714286,-0.012406796062773,7090.91920426929,-86.27822469879254
Baisley Pond Park,Community Park,Queens,10,943.0,14.80714285714286,174.0,13.985714285714286,-0.012406796062773,931.3003913128052,-81.31644723624336
Battery Park City,Community Park,Lower Manhattan,10,2973.0,14.80714285714286,1237.0,13.985714285714286,-0.012406796062773,2936.114595305376,-57.869491811461685
Bayswater Park,Community Park,Queens,10,1236.0,14.80714285714286,598.0,13.985714285714286,-0.012406796062773,1220.6652000664126,-51.01031798338605
Betsy Head Park,Community Park,Brooklyn,10,1687.0,14.80714285714286,825.0,13.985714285714286,-0.012406796062773,1666.069735042102,-50.48226477872176
Bloomingdale Park,Community Park,Staten Island,10,4490.0,14.80714285714286,4867.0,13.985714285714286,-0.012406796062773,4434.293485678149,9.758183929850452
Brooklyn Bridge Park,Community Park,Brooklyn,10,4285.0,14.80714285714286,1303.0,13.985714285714286,-0.012406796062773,4231.836878871018,-69.20958824037616
Brooklyn Bridge Park,Community Park,Upper Manhattan,10,1716.0,14.80714285714286,2229.0,13.985714285714286,-0.012406796062773,1694.7099379562817,31.52693272620092
Brookville Park,Community Park,Queens,10,6345.0,14.80714285714286,3612.0,13.985714285714286,-0.012406796062773,6266.278878981706,-42.35813519064182
Bushwick Playground,Community Park,Brooklyn,10,2647.0,14.80714285714286,3007.0,13.985714285714286,-0.012406796062773,2614.15921082184,15.02742402038545
Callahan-Kelly Playground,Community Park,Brooklyn,10,12642.0,14.80714285714286,4519.0,13.985714285714286,-0.012406796062773,12485.153284174425,-63.80500986136818
Cambria Playground,Community Park,Queens,10,761.0,14.80714285714286,634.0,13.985714285714286,-0.012406796062773,751.5584281962298,-15.641954608688868
Canarsie Park,Community Park,Brooklyn,10,4643.0,14.80714285714286,3719.0,13.985714285714286,-0.012406796062773,4585.395245880545,-18.894668821818637
Clove Lakes Park,Community Park,Staten Island,10,1052.0,14.80714285714286,609.0,13.985714285714286,-0.012406796062773,1038.9480505419629,-41.38301720838518
Crocheron Park,Community Park,Queens,10,880.0,14.80714285714286,1091.0,13.985714285714286,-0.012406796062773,869.0820194647598,25.53475685435449
Damrosch Park,Community Park,Lower Manhattan,10,2188.0,14.80714285714286,1170.0,13.985714285714286,-0.012406796062773,2160.853930214653,-45.85473901589564
Detective Keith L Williams Park,Community Park,Queens,10,1998.0,14.80714285714286,1143.0,13.985714285714286,-0.012406796062773,1973.21122146658,-42.07411819042511
Dugan Playground,Community Park,Staten Island,10,774.0,14.80714285714286,669.0,13.985714285714286,-0.012406796062773,764.3971398474138,-12.480049293022812
East River Park,Community Park,Lower Manhattan,10,2947.0,14.80714285714286,4390.0,13.985714285714286,-0.012406796062773,2910.437172003008,50.83644622978526
Elmhurst Park,Community Park,Queens,10,1534.0,14.80714285714286,1187.0,13.985714285714286,-0.012406796062773,1514.9679748397064,-21.648508766293062
Faber Pool and Park,Community Park,Staten Island,10,456.0,14.80714285714286,379.0,13.985714285714286,-0.012406796062773,450.34250099537553,-15.841831680929474
Fort Greene Park,Community Park,Brooklyn,10,2637.0,14.80714285714286,1578.0,13.985714285714286,-0.012406796062773,2604.283278782468,-39.40751327414224
Fort Tryon Park,Community Park,Upper Manhattan,10,3837.0,14.80714285714286,2441.0,13.985714285714286,-0.012406796062773,3789.395123507141,-35.58338678229947
Fort Washington Park,Community Park,Upper Manhattan,10,1286.0,14.80714285714286,785.0,13.985714285714286,-0.012406796062773,1270.044860263274,-38.191159654213045
Frank Principe Park,Community Park,Queens,10,1323.0,14.80714285714286,1640.0,13.985714285714286,-0.012406796062773,1306.5858088089517,25.517971260913964
Franz Sigel Park,Community Park,Bronx,10,1636.0,14.80714285714286,1283.0,13.985714285714286,-0.012406796062773,1615.7024816413034,-20.591815969938303
Friends Field,Community Park,Brooklyn,10,666.0,14.80714285714286,525.0,13.985714285714286,-0.012406796062773,657.7370738221932,-20.18087152223932
Hamilton Fish Park,Community Park,Lower Manhattan,10,2330.0,14.80714285714286,632.0,13.985714285714286,-0.012406796062773,2301.092165173739,-72.53478111111285
Harvey Park,Community Park,Queens,10,822.0,14.80714285714286,606.0,13.985714285714286,-0.012406796062773,811.8016136364006,-25.351220073895725
Herbert Von King Park,Community Park,Brooklyn,10,1221.0,14.80714285714286,1024.0,13.985714285714286,-0.012406796062773,1205.8513020073542,-15.08074019612786
Highbridge Park,Community Park,Upper Manhattan,10,8459.0,14.80714285714286,7478.0,13.985714285714286,-0.012406796062773,8354.050912105004,-10.486540258398565
Highland Park,Community Park,Queens,10,270.0,14.80714285714286,144.0,13.985714285714286,-0.012406796062773,266.6501650630513,-45.99665821847506
Isham Park,Community Park,Upper Manhattan,10,1746.0,14.80714285714286,1378.0,13.985714285714286,-0.012406796062773,1724.3377340743984,-20.08526098051829
Jacob Joffe Fields,Community Park,Brooklyn,10,1024.0,14.80714285714286,509.0,13.985714285714286,-0.012406796062773,1011.2954408317204,-49.66851629614955
John Jay Park,Community Park,Lower Manhattan,10,2634.0,14.80714285714286,1217.0,13.985714285714286,-0.012406796062773,2601.320499170656,-53.21606851643234
Joyce Kilmer Park,Community Park,Bronx,10,2885.0,14.80714285714286,1625.0,13.985714285714286,-0.012406796062773,2849.2063933589,-42.96657469997096
Judge Moses Weinstein Playground,Community Park,Queens,10,1018.0,14.80714285714286,451.0,13.985714285714286,-0.012406796062773,1005.3698816080972,-55.14088811984084
Juniper Valley Park,Community Park,Queens,10,6841.0,14.80714285714286,8108.0,13.985714285714286,-0.012406796062773,6756.12510813457,20.00961897875061
Kaiser Park,Community Park,Brooklyn,10,2249.0,14.80714285714286,1409.0,13.985714285714286,-0.012406796062773,2221.0971156548235,-36.56288191682249
Kissena Corridor Park,Community Park,Queens,10,20525.0,14.80714285714286,11920.0,13.985714285714286,-0.012406796062773,20270.350510811582,-41.19489944861962
Kissena Park,Community Park,Queens,10,3721.0,14.80714285714286,3611.0,13.985714285714286,-0.012406796062773,3674.8343118504217,-1.7370663935669706
Kissena Park Golf Course,Community Park,Queens,10,661.0,14.80714285714286,447.0,13.985714285714286,-0.012406796062773,652.799107802507,-31.525641708561885
Lincoln Terrace / Arthur S. Somers Park,Community Park,Brooklyn,10,3352.0,14.80714285714286,1701.0,13.985714285714286,-0.012406796062773,3310.412419597585,-48.616674166333205
